20017548,3.16,4.90,4.20,0.68,0.68,0.68,0.62,0.68,0.68,0.25,0.25,0.23,0.17,0.17,0.09,3.68,6.00,5.31,6.80,6.80,0.51
20018101,9.24,7.93,2.16,0.68,0.68,0.55,0.68,0.68,0.68,-0.06,-0.06,-0.10,-0.16,-0.18,-0.24,2.16,2.18,2.56,0.96,1.00,0.98
20018412,0.00,0.00,0.00,-0.68,-0.68,-0.68,0.68,0.68,0.68,-0.25,-0.25,-0.22,-0.25,-0.25,-0.25,0.50,0.50,0.50,6.80,6.80,6.80
20018520,0.93,1.18,0.27,0.60,0.60,0.44,0.59,0.59,0.68,0.25,0.25,0.02,-0.25,-0.25,-0.09,3.65,3.84,5.34,6.80,6.80,6.80
20019212,1.32,5.64,3.64,0.68,0.68,0.55,0.65,0.65,0.68,0.25,0.25,0.25,-0.05,-0.06,-0.09,3.80,4.19,3.21,0.94,0.82,0.53
20019400,1.53,1.51,1.13,0.68,0.68,0.58,0.63,0.67,0.68,-0.16,-0.25,-0.19,-0.02,0.00,0.01,6.00,6.00,6.00,0.80,0.71,0.92
20019929,2.42,1.96,0.51,0.68,0.68,0.47,0.64,0.65,0.68,0.25,0.25,0.25,-0.07,-0.07,-0.09,0.89,0.87,0.57,1.14,1.15,1.26
20020067,19.10,20.85,6.69,0.68,0.68,0.68,0.68,0.68,0.68,0.25,0.25,0.16,0.25,0.25,0.25,1.12,0.50,0.83,2.80,2.62,2.11
20020694,1.43,4.53,7.55,0.67,0.68,0.64,0.39,0.39,0.47,0.01,0.00,-0.02,0.02,0.07,0.09,1.01,1.49,0.50,0.91,0.81,0.51
20021493,2.58,4.45,1.58,0.42,0.45,0.38,0.59,0.62,0.68,0.10,0.05,-0.09,0.25,0.25,0.07,3.19,6.00,2.97,6.80,6.80,1.17
20022965,0.82,3.03,0.86,0.63,0.66,0.53,0.68,0.68,0.68,0.01,0.02,-0.02,0.24,0.25,0.25,0.66,0.56,0.56,0.99,1.01,1.08
20023100,0.08,0.12,0.07,0.56,0.55,0.41,0.65,0.65,0.68,0.25,0.25,0.25,-0.00,-0.00,0.02,4.13,4.23,3.47,6.80,6.80,6.80
20023291,0.33,5.98,1.66,0.57,0.59,0.41,0.57,0.59,0.68,-0.25,-0.25,-0.25,0.23,0.25,0.23,6.00,6.00,6.00,6.03,4.77,1.54
20023545,0.02,0.10,0.03,0.49,0.49,0.44,0.68,0.68,0.68,0.03,0.02,-0.04,-0.25,-0.25,-0.18,6.00,6.00,4.48,1.66,2.42,6.80
20023621,0.35,1.18,1.87,0.47,0.49,0.32,0.63,0.64,0.68,0.21,0.23,0.18,0.20,0.21,0.21,0.69,0.61,2.40,1.03,1.07,0.96
20023682,0.00,0.01,0.01,0.54,0.57,0.45,0.65,0.63,0.68,0.10,0.11,0.09,-0.25,-0.25,-0.25,6.00,6.00,6.00,6.80,6.80,4.28
20024412,0.30,1.89,0.63,0.47,0.47,0.35,0.64,0.63,0.68,-0.11,-0.10,-0.05,0.03,0.04,0.04,6.00,6.00,5.89,3.17,2.76,2.92
20026380,8.01,3.06,14.94,0.52,0.55,-0.09,0.52,0.53,-0.09,0.07,0.17,0.05,0.08,0.04,0.16,5.41,1.50,6.00,0.72,0.74,0.51
20027551,3.76,14.71,0.66,0.68,0.68,0.62,0.61,0.58,0.68,-0.25,-0.25,-0.25,-0.25,-0.23,-0.25,1.26,2.37,1.53,1.25,0.86,1.56
20029914,3.90,3.10,0.45,0.68,0.68,0.68,0.68,0.55,0.55,-0.08,-0.23,-0.25,-0.06,0.13,0.21,5.24,0.50,0.50,6.80,1.51,1.73
20030855,0.41,1.09,0.62,0.68,0.68,0.68,0.67,0.66,0.68,0.18,0.25,0.14,0.09,0.08,0.08,0.50,0.50,3.00,0.86,0.93,1.22
20030976,230.46,3.80,0.86,-0.59,0.68,0.68,-0.08,0.64,0.57,0.08,-0.25,-0.25,0.25,-0.25,-0.23,5.73,1.82,2.34,0.51,3.83,2.60
20032441,2.78,4.26,2.32,0.68,0.68,0.68,0.68,0.68,0.68,0.25,0.25,0.25,0.19,0.19,0.21,3.03,5.93,6.00,6.80,6.80,1.76
20034349,23.14,19.98,6.54,0.67,0.67,0.48,0.64,0.65,0.68,-0.12,-0.07,-0.09,0.18,0.23,0.24,1.55,1.61,1.88,1.08,0.90,0.81
